p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc
ReLU,0.01516732586872258,1,0,1,4,2,0,on,2.2350109685889692e-05,179,81.3302993774414,-1.136922836303711,-0.3296797573566437,265,401.33695888519287,815.5762841701508,1692099102.4285233,1692099516.6675024,0.3296797573566437,82823.2578125,1.136922836303711,43.193729400634766,81.3302993774414,83.74452209472656,82.28038787841797
ReLU,0.528189919942211,0,1,1,2,2,0,on,3.4177249837345305e-05,196,87.85209655761719,-0.8970432877540588,-0.5579500794410706,266,403.1650385856629,817.4394409656525,1692099104.2566037,1692099518.530662,0.5579500794410706,82830.1484375,0.8970432877540588,77.97554016113281,87.85209655761719,93.9590301513672,88.09480285644531
ReLU,0.01026226547688516,1,1,1,2,4,0,on,1.0290306764977174e-05,187,11.023777961730955,-1.1766384840011597,-0.31952470541000366,267,407.3787939548493,834.7138104438782,1692099108.4703596,1692099535.80497,0.31952470541000366,85459.7109375,1.1766384840011597,42.34944534301758,11.023777961730955,9.860702514648438,9.601324081420898
ReLU,0.009022163072506391,2,1,0,3,4,0,on,1.0409885000567228e-05,172,87.69527435302734,-1.2472771406173706,-0.354897141456604,268,407.8579955101013,876.3191645145416,1692099108.949556,1692099577.4103806,0.354897141456604,93667.53125,1.2472771406173706,47.53914642333984,87.69527435302734,93.0921630859375,87.31875610351562
ReLU,0.009415936584158718,0,2,1,4,3,0,on,0.00011067137493596195,196,87.20503234863281,-1.278412103652954,-0.353913277387619,269,411.07473134994507,951.9435317516328,1692099112.1662962,1692099653.0347495,0.353913277387619,108148.9765625,1.278412103652954,47.17265701293945,87.20503234863281,91.08311462402344,86.2587661743164
ReLU,0.1304340679862309,3,0,0,3,3,0,on,0.0009419791501302054,194,86.48458862304688,-0.7474046945571899,-0.15426428616046906,270,412.2241179943085,813.5372779369354,1692099113.3156877,1692099514.6284754,0.15426428616046906,80237.8046875,0.7474046945571899,19.642499923706055,86.48458862304688,89.3260269165039,86.99288177490234
ReLU,0.021228660835735404,3,2,1,4,0,0,on,0.00040836942036677633,164,88.25757598876953,-1.2873834371566772,-0.35944926738739014,271,413.5120360851288,874.9451491832733,1692099114.603599,1692099576.0363345,0.35944926738739014,92261.9453125,1.2873834371566772,46.91327667236328,88.25757598876953,93.01513671875,87.60760498046875
ReLU,0.014628971098237048,2,0,0,2,4,0,on,1.173720639885901e-05,103,81.49124145507812,-1.4226425886154177,-0.5769340991973877,272,418.15363073349,731.0365915298462,1692099119.2451952,1692099432.1278095,0.5769340991973877,62551.8671875,1.4226425886154177,78.55001068115234,81.49124145507812,87.90738677978516,81.01905059814453
ReLU,0.015613296687533864,1,1,1,3,4,0,on,0.0009836082912726266,189,14.981142044067385,-1.0482138395309448,-0.10430235415697098,273,418.97836899757385,811.2811479568481,1692099120.0699344,1692099512.372357,0.10430235415697098,78435.796875,1.0482138395309448,11.46628761291504,14.981142044067385,10.57402515411377,13.007165908813477
ReLU,0.034571646453216934,3,3,0,4,0,0,on,0.00038700773456442424,183,87.55023193359375,-1.1441720724105835,-0.13738319277763367,274,419.5405614376068,882.1001207828522,1692099120.632121,1692099583.191342,0.13738319277763367,92487.2421875,1.1441720724105835,15.46162223815918,87.55023193359375,92.26057434082033,87.15660095214844
ReLU,0.05286083866394462,0,1,0,2,2,0,on,0.0004345571331908824,158,88.19590759277344,-0.7927653193473816,-0.5583685636520386,275,426.34327936172485,741.5973930358887,1692099127.4348457,1692099442.688593,0.5583685636520386,63026.1484375,0.7927653193473816,78.96537780761719,88.19590759277344,94.33238220214844,88.59525299072266
ReLU,0.008697097660709642,1,0,0,3,3,0,on,0.00026994262412289053,196,80.35900115966797,-0.6168656945228577,-0.13415351510047913,276,426.6690375804901,746.6713705062866,1692099127.7606,1692099447.7625678,0.13415351510047913,63975.86328125,0.6168656945228577,16.29935073852539,80.35900115966797,74.9908447265625,76.28089904785156
ReLU,0.08626336071199904,2,1,0,3,0,1,on,0.0003324230402777319,171,88.78753662109375,-0.7469117045402527,-0.3373679518699646,277,427.87273144721985,726.4638257026672,1692099128.964296,1692099427.5550416,0.3373679518699646,59693.4609375,0.7469117045402527,47.029518127441406,88.78753662109375,94.56844329833984,89.20661926269531
ReLU,0.10447960226737542,3,1,1,4,2,1,on,0.0007976663023956911,170,85.9094467163086,-1.3326424360275269,-0.3468315899372101,278,428.8106553554535,928.2089047431946,1692099129.9022243,1692099629.300102,0.3468315899372101,99857.3984375,1.3326424360275269,47.07680130004883,85.9094467163086,91.5537338256836,86.70772552490234
ReLU,0.01288282037284402,2,1,1,2,3,4,on,0.0008752446403752461,194,88.1911849975586,-1.536546230316162,-0.5760135650634766,279,429.9127564430237,1096.1019639968872,1692099131.00432,1692099797.193159,0.5760135650634766,133213.21875,1.536546230316162,83.2051010131836,88.1911849975586,93.40874481201172,87.94054412841797
ReLU,0.1581192467001476,2,1,1,2,3,1,on,0.00011381606922377712,165,86.01297760009766,-1.0129858255386353,-0.5812749862670898,280,434.47834300994873,846.7724368572235,1692099135.5699098,1692099547.863651,0.5812749862670898,82434.015625,1.0129858255386353,82.80109405517578,86.01297760009766,91.99107360839844,87.20909881591797
ReLU,0.03385903954172646,2,3,1,3,1,1,on,0.0008022247034004206,155,15.300789833068848,-0.8879801034927368,-0.3689548075199127,281,437.548052072525,779.6955282688141,1692099138.6396155,1692099480.7867374,0.3689548075199127,68404.859375,0.8879801034927368,50.644229888916016,15.300789833068848,11.469550132751465,10.306482315063477
ReLU,0.056697601360871874,0,2,0,4,2,0,on,3.776184382850923e-05,181,85.78329467773438,-1.3708010911941528,-0.5627661347389221,282,441.9697589874267,992.3402915000916,1692099143.0613225,1692099693.43145,0.5627661347389221,110049.4140625,1.3708010911941528,78.20549011230469,85.78329467773438,88.7056655883789,84.41278076171875
ReLU,0.0653974502869658,2,4,1,4,0,1,on,0.0007517127909470497,195,88.47740173339844,-1.7374871969223022,-0.3298339247703552,283,454.7823643684387,1142.698486328125,1692099155.8739269,1692099843.7896864,0.3298339247703552,137558.578125,1.7374871969223022,43.308799743652344,88.47740173339844,94.73491668701172,88.68533325195312
ReLU,0.02914245493696945,2,0,1,4,2,1,on,0.00013853264617798495,140,86.75984191894531,-1.4468729496002195,-0.5680578351020813,284,455.1048946380615,883.6642665863037,1692099156.1964712,1692099584.7554653,0.5680578351020813,85687.0625,1.4468729496002195,77.36310577392578,86.75984191894531,93.197021484375,86.65446472167969
ReLU,0.12167791447625571,2,0,0,3,3,3,on,0.0005000473570179506,177,90.11065673828124,-0.9361929893493652,-0.4014411270618438,285,456.2516872882843,900.924604654312,1692099157.3432562,1692099602.015802,0.4014411270618438,88927.078125,0.9361929893493652,54.63629531860352,90.11065673828124,95.97171783447266,89.94588470458984
ReLU,0.06769464204733018,2,0,1,2,4,0,on,0.000603025784676922,190,89.91033172607422,-1.4366446733474731,-0.56732177734375,286,456.85420632362366,1021.177638053894,1692099157.9457731,1692099722.2688084,0.56732177734375,112839.921875,1.4366446733474731,78.53890991210938,89.91033172607422,96.3166961669922,90.38640594482422
ReLU,0.026887496471508746,0,2,1,3,2,0,off,0.0008444641185830814,162,87.71800231933594,-0.918643057346344,-0.5619466304779053,287,458.34471440315247,826.2682037353516,1692099159.4362805,1692099527.3594038,0.5619466304779053,73559.90625,0.918643057346344,85.37238311767578,87.71800231933594,99.7660903930664,88.02069854736328
ReLU,0.005467514451355567,4,0,0,1,3,4,on,4.249731971537469e-05,141,69.95935821533203,-1.652275562286377,-0.11336633563041688,288,458.5592832565307,931.1349182128906,1692099159.6508467,1692099632.2261238,0.11336633563041688,94490.5,1.652275562286377,11.722972869873049,69.95935821533203,65.38731384277344,68.57949829101562
ReLU,0.02869974493883856,0,1,1,3,2,0,on,5.979307314468711e-05,166,87.48468780517578,-0.7306224703788757,-0.3489341139793396,289,462.3225867748261,749.7103168964386,1692099163.4141512,1692099450.8015058,0.3489341139793396,57452.87890625,0.7306224703788757,47.1263313293457,87.48468780517578,93.89862823486328,87.9171142578125
ReLU,0.03633284444485192,4,4,1,3,0,0,on,0.00020110239348004695,177,71.66909790039062,-1.6367309093475342,-0.11116497963666916,290,462.57258319854736,1035.0794780254364,1692099163.6641428,1692099736.1706953,0.11116497963666916,114476.765625,1.6367309093475342,11.74841594696045,71.66909790039062,74.07862854003906,69.93822479248047
ReLU,0.033366812700471135,2,0,0,4,3,0,on,0.00045577332984914065,148,85.6092529296875,-1.2876052856445312,-0.35002467036247253,291,467.2553505897522,873.1474304199219,1692099168.3469188,1692099574.2386298,0.35002467036247253,81153.6953125,1.2876052856445312,47.16287612915039,85.6092529296875,88.38383483886719,84.68277740478516
ReLU,0.004125856272869766,2,0,1,3,0,1,on,0.0008262148800841964,174,85.08157348632812,-0.7477226257324219,-0.34463560581207275,292,475.6856379508972,780.8852179050446,1692099176.7771974,1692099481.976439,0.34463560581207275,61015.30078125,0.7477226257324219,46.945987701416016,85.08157348632812,89.4490966796875,85.37972259521484
ReLU,0.023985230835543533,2,1,2,1,4,3,on,3.6283516776303104e-05,173,88.20455932617188,-1.57529878616333,-0.5810704231262207,293,476.8085021972656,1073.7201194763184,1692099177.9000647,1692099774.8113313,0.5810704231262207,119357.53125,1.57529878616333,82.8765869140625,88.20455932617188,94.96968841552734,87.34547424316406
ReLU,0.14011757719646883,0,1,4,2,4,4,on,0.00022653219914197883,191,78.26708984375,-2.4706239700317383,-0.32838356494903564,294,485.7239770889282,1418.3506481647491,1692099186.8155448,1692100119.4418485,0.32838356494903564,186500.546875,2.4706239700317383,43.2614860534668,78.26708984375,78.49800109863281,77.35459899902344
ReLU,0.5250804445275535,2,1,3,1,3,4,on,0.0004476982850997487,176,86.55724334716797,-1.3997544050216677,-0.3706962168216706,295,486.68706369400024,1055.2168335914612,1692099187.7786338,1692099756.3080275,0.3706962168216706,113681.15625,1.3997544050216677,50.707801818847656,86.55724334716797,89.43048858642578,86.75920104980469
ReLU,0.7932375138266884,1,1,0,1,3,4,off,0.0006446518178535652,188,78.4496841430664,-1.1147273778915403,-0.10526745766401292,296,487.4728500843048,970.7851264476776,1692099188.5644226,1692099671.8763263,0.10526745766401292,96637.6328125,1.1147273778915403,11.606687545776367,78.4496841430664,79.76972961425781,78.72804260253906
ReLU,0.06559418683789031,2,0,1,4,2,3,on,0.00061287072217778,200,90.4775161743164,-1.530683159828186,-0.5767282843589783,297,493.5057191848755,1175.7144243717194,1692099194.5972853,1692099876.8056233,0.5767282843589783,136416.96875,1.530683159828186,83.9411849975586,90.4775161743164,97.04840850830078,90.64185333251952
ReLU,0.02004664943240138,2,1,1,4,0,2,on,0.0008574515116862292,172,87.65095520019531,-1.3935617208480835,-0.5652700662612915,298,497.25494170188904,1022.020759344101,1692099198.3465104,1692099723.1119585,0.5652700662612915,104928.359375,1.3935617208480835,79.12364959716797,87.65095520019531,92.20640563964844,87.4836196899414
ReLU,0.8748956242413956,2,1,3,3,1,4,on,0.0002576161595904629,192,87.03878021240234,-1.4376344680786133,-0.36710482835769653,299,498.2211594581604,1107.9467601776123,1692099199.3127306,1692099809.0379195,0.36710482835769653,121920.3046875,1.4376344680786133,52.200199127197266,87.03878021240234,90.49583435058594,87.97470092773438
Mish,0.1685916468253503,1,4,1,4,2,0,off,2.6740071281191756e-05,186,69.2000732421875,-2.3657047748565674,-0.33070439100265503,3,0.831587553024292,926.9246089458466,1692098701.9231632,1692099628.015718,0.33070439100265503,182294.875,2.3657047748565674,44.030059814453125,69.2000732421875,83.07585144042969,69.80962371826172
ReLU,0.6146555816550586,2,1,2,0,3,4,off,0.0003732797486743032,193,87.89810943603516,-1.448409080505371,-0.5934856534004211,300,498.4653606414795,1155.4935898780825,1692099199.556931,1692099856.58479,0.5934856534004211,131380.859375,1.448409080505371,81.38145446777344,87.89810943603516,99.30740356445312,88.32239532470703
ReLU,0.277258408169332,1,1,0,3,1,0,on,0.00029441425553222185,185,84.94136810302734,-0.5292346477508545,-0.11161693185567856,301,503.7000200748443,747.4036767482758,1692099204.79158,1692099448.494866,0.11161693185567856,48716.078125,0.5292346477508545,11.77000617980957,84.94136810302734,84.08458709716797,85.38443756103516
ReLU,0.07462411044331946,2,0,1,4,0,3,on,1.0868655046780254e-05,171,88.45985412597656,-1.2520196437835691,-0.3340224027633667,302,510.88066482543945,981.5160958766936,1692099211.9722304,1692099682.607278,0.3340224027633667,94102.3046875,1.2520196437835691,46.88774108886719,88.45985412597656,94.39839935302734,87.94884490966797
ReLU,0.1552302268795376,4,1,4,0,0,4,on,0.0007787807053677439,175,59.56573867797851,-2.004075050354004,-0.06427071988582611,303,517.5174114704132,1208.2351169586182,1692099218.6089811,1692099909.3263068,0.06427071988582611,138118.8125,2.004075050354004,7.713993072509766,59.56573867797851,51.01216506958008,52.756378173828125
ReLU,0.1464417066925722,0,1,1,4,2,2,off,0.0004882543830366306,183,86.17948150634766,-1.4303438663482666,-0.5741510987281799,306,526.1312022209167,1103.0463333129885,1692099227.2227657,1692099804.1375372,0.5741510987281799,115358.359375,1.4303438663482666,78.52007293701172,86.17948150634766,99.02147674560548,86.62947845458984
ReLU,0.06140087998252748,3,2,3,3,0,1,on,0.00069597452697503,171,87.19429016113281,-0.9637807607650756,-0.39414700865745544,307,527.8634567260742,941.1670541763306,1692099228.9550226,1692099642.2582614,0.39414700865745544,82636.0,0.9637807607650756,56.82649230957031,87.19429016113281,90.93692016601562,87.4960708618164
ReLU,0.2674129050389158,2,1,0,3,2,1,on,0.0003048475461967184,184,90.43887329101562,-1.0256359577178955,-0.5628355145454407,308,536.4076371192932,991.9207103252412,1692099237.4991968,1692099693.0119305,0.5628355145454407,91078.0,1.0256359577178955,80.36752319335938,90.43887329101562,96.3460693359375,90.65270233154295
ReLU,0.10161091586007984,4,0,1,3,3,3,on,2.984514125553661e-05,175,84.30768585205078,-1.30659282207489,-0.1551748812198639,309,536.863692522049,1065.2056486606598,1692099237.9552574,1692099766.2968671,0.1551748812198639,105643.7109375,1.30659282207489,19.70790100097656,84.30768585205078,89.03714752197266,83.83972930908203
Mish,0.1407288405928863,2,1,2,2,3,0,on,0.00022311552227002835,130,88.42736053466797,-3.071038246154785,-0.8003995418548584,31,0.8411095142364502,833.9839198589325,1692098701.9326746,1692099535.0750022,0.8003995418548584,163708.0625,3.071038246154785,120.84210968017578,88.42736053466797,94.22264862060548,87.87686920166016
ReLU,0.538418068952919,0,1,2,0,3,4,off,0.0008143992326831962,197,82.52789306640625,-1.2574645280838013,-0.35573187470436096,310,545.0958840847015,1141.1518015861511,1692099246.187447,1692099842.2431097,0.35573187470436096,119186.578125,1.2574645280838013,47.060516357421875,82.52789306640625,96.07536315917967,87.08689880371094
ReLU,0.09355131228015412,0,0,2,2,4,3,on,1.9701671307280154e-05,189,88.64090728759766,-1.5655648708343506,-0.5798635482788086,311,552.9451353549957,1200.5762820243835,1692099254.0366957,1692099901.6675048,0.5798635482788086,129501.5546875,1.5655648708343506,83.4853744506836,88.64090728759766,95.44081115722656,88.0407485961914
ReLU,0.024202830701928062,1,1,2,3,3,2,on,0.0001937253176585254,176,87.7718276977539,-1.08233642578125,-0.6044658422470093,312,558.198136806488,1049.2125508785248,1692099259.2897065,1692099750.3037186,0.6044658422470093,98178.1796875,1.08233642578125,86.08917236328125,87.7718276977539,94.78091430664062,87.54667663574219
ReLU,0.3747213769288549,0,1,2,1,0,3,off,0.0003843509120017062,190,88.43006134033203,-0.7162261605262756,-0.35312771797180176,313,561.7753176689148,879.4194128513336,1692099262.8668776,1692099580.510627,0.35312771797180176,63504.203125,0.7162261605262756,47.18949508666992,88.43006134033203,99.80904388427734,88.63782501220703
ReLU,0.8185864189236397,0,3,4,1,3,4,off,0.0008362755698444282,200,77.24185180664062,-1.8124587535858152,-0.13543246686458588,314,563.829672574997,1530.742645740509,1692099264.921235,1692100231.8338652,0.13543246686458588,193376.8125,1.8124587535858152,15.794504165649414,77.24185180664062,86.58111572265625,80.61235046386719
ReLU,0.17713932092167284,1,0,0,3,3,4,off,0.00044884474149621057,193,74.01113891601562,-1.2065880298614502,-0.1348186880350113,315,582.2368116378784,1110.67729306221,1692099283.32838,1692099811.7684937,0.1348186880350113,105663.3359375,1.2065880298614502,15.63428020477295,74.01113891601562,88.24462127685547,76.6805419921875
ReLU,0.9246152748318968,0,1,4,1,4,4,off,0.00034632939405478624,184,59.37870788574219,-2.187756299972534,-0.0663573294878006,316,582.662514925003,1320.1704907417295,1692099283.7540786,1692100021.2617111,0.0663573294878006,147476.96875,2.187756299972534,7.797721862792969,59.37870788574219,69.54076385498047,59.095367431640625
