Manager     : Starting ensemble at: 2023-07-10 03:10:43.400
Worker    18: sim_id   171: sim Time: 1458.845 Start: 2023-07-10 03:21:29.455 End: 2023-07-10 03:45:48.300 Status: Not set
Worker   105: sim_id   181: sim Time: 1344.348 Start: 2023-07-10 03:23:33.124 End: 2023-07-10 03:45:57.472 Status: Not set
Worker   119: sim_id   117: sim Time: 2113.982 Start: 2023-07-10 03:10:46.812 End: 2023-07-10 03:46:00.794 Status: Not set
Worker    52: sim_id   176: sim Time: 1429.898 Start: 2023-07-10 03:22:13.625 End: 2023-07-10 03:46:03.523 Status: Not set
Worker    99: sim_id   193: sim Time: 1200.130 Start: 2023-07-10 03:26:03.987 End: 2023-07-10 03:46:04.117 Status: Not set
Worker    82: sim_id   216: sim Time: 949.507 Start: 2023-07-10 03:30:47.440 End: 2023-07-10 03:46:36.947 Status: Not set
Worker    80: sim_id   228: sim Time: 882.594 Start: 2023-07-10 03:32:00.732 End: 2023-07-10 03:46:43.326 Status: Not set
Worker    58: sim_id   204: sim Time: 1137.328 Start: 2023-07-10 03:28:20.784 End: 2023-07-10 03:47:18.112 Status: Not set
Worker    77: sim_id   191: sim Time: 1294.096 Start: 2023-07-10 03:25:48.501 End: 2023-07-10 03:47:22.597 Status: Not set
Worker    44: sim_id   136: sim Time: 1963.970 Start: 2023-07-10 03:15:23.041 End: 2023-07-10 03:48:07.011 Status: Not set
